Recency,Frequency,Monetary
0.034852546916890076,0.004048582995951417,0.025352614459293953
0.9812332439678284,0.0,0.015720743760982446
0.005361930294906166,0.0,0.01571549315280168
0.05361930294906166,0.016194331983805668,0.0327479022675051
0.05630026809651474,0.0,0.015579259251950433
0.15281501340482573,0.0,0.018641209556882143
0.6487935656836461,0.0,0.01678827345378839
0.11528150134048257,0.0,0.01669298724895089
0.05630026809651474,0.012145748987854251,0.02944188677962052
0.4155495978552279,0.004048582995951417,0.01580648020194755
0.026809651474530828,0.020242914979757085,0.04658998546920615
0.04289544235924933,0.008097165991902834,0.016619408256458027
0.35656836461126007,0.0,0.017600884357469156
0.13941018766756033,0.004048582995951417,0.015109171244357136
0.19302949061662197,0.020242914979757085,0.023802134530800892
0.11528150134048257,0.012145748987854251,0.02622315824786852
0.15281501340482573,0.04453441295546559,0.021867232557717484
0.18766756032171583,0.004048582995951417,0.018447712311777588
0.24932975871313673,0.004048582995951417,0.01802301211181399
0.002680965147453083,0.012145748987854251,0.01907006795661306
0.12064343163538874,0.024291497975708502,0.019703030534753297
0.02412868632707775,0.02834008097165992,0.0193803119460322
0.01876675603217158,0.008097165991902834,0.017695324826760762
0.38069705093833783,0.008097165991902834,0.01766061443039799
0.002680965147453083,0.19433198380566802,0.08115026377258311
0.08042895442359249,0.048582995951417005,0.03706122402953167
0.07506702412868632,0.032388663967611336,0.0251460435522091
0.04289544235924933,0.1174089068825911,0.04018688641225414
0.14209115281501342,0.0,0.01765828865764678
0.0,0.07692307692307693,0.03817865211954542
0.058981233243967826,0.032388663967611336,0.06133217796460702
0.00804289544235925,0.0,0.017508910616853078
0.00804289544235925,0.008097165991902834,0.016791127811255788
0.07238605898123324,0.012145748987854251,0.026673300992171127
0.058981233243967826,0.04048582995951418,0.03481079221986728
0.04289544235924933,0.048582995951417005,0.023309740248184618
0.08579088471849866,0.02834008097165992,0.03095004469183775
0.02412868632707775,0.008097165991902834,0.019685516761157058
0.8981233243967829,0.0,0.016289430437634665
0.010723860589812333,0.03643724696356275,0.03420140452006886
0.10187667560321716,0.0,0.01673157393323235
0.16621983914209115,0.004048582995951417,0.01603669646533638
0.44235924932975873,0.008097165991902834,0.016577896736747012
0.02412868632707775,0.048582995951417005,0.01912412455358818
0.21715817694369974,0.0,0.018784949360703213
0.05361930294906166,0.008097165991902834,0.01653176891051466
0.058981233243967826,0.048582995951417005,0.029931638138655875
0.8418230563002681,0.004048582995951417,0.022472990642464767
0.2546916890080429,0.016194331983805668,0.028231709691406953
0.903485254691689,0.0,0.0111412619748665
0.045576407506702415,0.012145748987854251,0.015510895628657255
0.8042895442359249,0.0,0.015093313702871605
0.6219839142091153,0.0,0.015368177755287475
0.35656836461126007,0.012145748987854251,0.019542446497976488
0.06702412868632708,0.004048582995951417,0.016512634143788785
0.7587131367292226,0.0,0.01573113926040074
0.38069705093833783,0.004048582995951417,0.018571647808232283
0.1742627345844504,0.004048582995951417,0.01559557490018999
0.225201072386059,0.004048582995951417,0.017176959415089295
0.7131367292225201,0.0,0.018695371870800503
0.9436997319034852,0.0,0.016461290948356744
0.2064343163538874,0.004048582995951417,0.019732736995802858
0.07238605898123324,0.020242914979757085,0.02379519245152834
0.0,0.016194331983805668,0.022357442023506865
0.16890080428954424,0.0,0.01631025667545233
0.20911528150134048,0.020242914979757085,0.02420967334697904
0.38069705093833783,0.0,0.017222382461700072
0.10187667560321716,0.004048582995951417,0.015788296887710808
0.002680965147453083,0.048582995951417005,0.021260382064556754
0.021447721179624665,0.02834008097165992,0.030916391464907343
0.0,0.008097165991902834,0.01974894692709918
0.21715817694369974,0.008097165991902834,0.01633798975356147
0.021447721179624665,0.02834008097165992,0.021883090099203015
0.1581769436997319,0.016194331983805668,0.020830677929279943
0.03753351206434316,0.0,0.015550433765427845
0.0777479892761394,0.0,0.016341936519442313
0.3485254691689008,0.0,0.01894733058551505
0.24396782841823056,0.004048582995951417,0.01763351565394827
0.01876675603217158,0.016194331983805668,0.029581186471825636
0.07506702412868632,0.0,0.0163916939607258
0.05630026809651474,0.016194331983805668,0.028684988705025588
0.05093833780160858,0.07287449392712551,0.06200887211826624
0.0777479892761394,0.008097165991902834,0.01856674958986231
0.0777479892761394,0.004048582995951417,0.016362621801335662
0.19839142091152814,0.004048582995951417,0.018634443672514985
0.12332439678284182,0.008097165991902834,0.019131700934520157
0.5281501340482574,0.004048582995951417,0.01584143727117788
0.44235924932975873,0.0,0.015444646344228813
0.20911528150134048,0.0,0.01850913385579821
0.9571045576407506,0.0,0.015701186126483625
0.10187667560321716,0.004048582995951417,0.01665200431395606
0.01876675603217158,0.05263157894736842,0.027979328108919458
0.13136729222520108,0.004048582995951417,0.01723658377107489
0.040214477211796246,0.016194331983805668,0.05736409250021098
0.002680965147453083,0.004048582995951417,0.015109171244357136
0.8310991957104558,0.008097165991902834,0.016998720648791925
0.010723860589812333,0.012145748987854251,0.022514255489308226
0.8096514745308311,0.0,0.015950854307428042
0.01876675603217158,0.024291497975708502,0.02843563767491088
0.6970509383378016,0.0,0.016719240289854713
0.7533512064343164,0.004048582995951417,0.015571400959169824
0.19302949061662197,0.004048582995951417,0.0163309067183646
0.058981233243967826,0.04048582995951418,0.047229291063940596
0.002680965147453083,0.13765182186234817,0.029433781813972357
0.10455764075067024,0.004048582995951417,0.016940223940200855
0.021447721179624665,0.008097165991902834,0.018649702151322174
0.6058981233243967,0.0,0.015674897846598722
0.8445040214477212,0.0,0.015878966786026967
0.09383378016085792,0.020242914979757085,0.019714835593414748
0.09115281501340483,0.012145748987854251,0.017207300177798278
0.05361930294906166,0.012145748987854251,0.024811731338713033
0.19302949061662197,0.008097165991902834,0.016556506675232088
0.6595174262734584,0.0,0.016574055687809407
0.10455764075067024,0.0,0.015805881139269208
0.6380697050938338,0.004048582995951417,0.016911151780810717
0.005361930294906166,0.06882591093117409,0.04043662507116071
0.00804289544235925,0.06882591093117409,0.02178325806580633
0.6246648793565683,0.012145748987854251,0.022096391651673944
0.04289544235924933,0.004048582995951417,0.0157432614698919
0.01876675603217158,0.0,0.015616612571894128
0.10187667560321716,0.0,0.015866456947743936
0.07506702412868632,0.004048582995951417,0.017388005672771174
0.5067024128686327,0.008097165991902834,0.04985966956759831
0.8471849865951743,0.0,0.016704968502517736
0.24396782841823056,0.004048582995951417,0.016651229056372324
0.289544235924933,0.008097165991902834,0.016582513043268358
0.09919571045576407,0.04048582995951418,0.026809288220154825
0.13404825737265416,0.004048582995951417,0.017287891727525852
0.04825737265415549,0.016194331983805668,0.02808814608249128
0.02412868632707775,0.032388663967611336,0.025690309614973605
0.07506702412868632,0.024291497975708502,0.01874787795260815
0.07506702412868632,0.04048582995951418,0.02420449321676043
0.5067024128686327,0.020242914979757085,0.017116242650690252
0.1554959785522788,0.0,0.015648750522638137
0.05630026809651474,0.0,0.01771403672571369
0.20911528150134048,0.004048582995951417,0.016004875665422084
0.9758713136729222,0.0,0.015082742008547917
0.15281501340482573,0.004048582995951417,0.015109171244357136
0.2064343163538874,0.008097165991902834,0.019080075827239484
0.058981233243967826,0.024291497975708502,0.02236131831142555
0.13672922252010725,0.0,0.019314309334471313
0.15281501340482573,0.004048582995951417,0.017377116827617774
0.08042895442359249,0.020242914979757085,0.026452528775711456
0.7426273458445041,0.0,0.01622131348720904
0.002680965147453083,0.012145748987854251,0.02318309135018684
0.225201072386059,0.016194331983805668,0.01742525327577163
0.07506702412868632,0.0,0.01636202273865732
0.05630026809651474,0.0,0.015733993617868137
0.040214477211796246,0.048582995951417005,0.026437834120601536
0.03753351206434316,0.008097165991902834,0.01982911560905381
0.002680965147453083,0.08906882591093118,0.0630767189619019
0.6193029490616622,0.0,0.015743825293589163
0.7372654155495979,0.0,0.016184312557076135
0.28150134048257375,0.004048582995951417,0.017368448038272352
0.5656836461126006,0.008097165991902834,0.024321768545791204
0.058981233243967826,0.048582995951417005,0.03762106572193308
0.026809651474530828,0.024291497975708502,0.030891054637511576
0.00804289544235925,0.012145748987854251,0.0178211984671748
0.02412868632707775,0.004048582995951417,0.019587622871719713
0.15013404825737264,0.0,0.017366227982464375
0.1554959785522788,0.016194331983805668,0.022652533251062056
0.2386058981233244,0.004048582995951417,0.021061669450252514
0.1769436997319035,0.03643724696356275,0.03608781765518762
0.08579088471849866,0.0,0.017476138364449646
0.6380697050938338,0.0,0.01682213811460527
0.06166219839142091,0.008097165991902834,0.01924827148392935
0.30563002680965146,0.0,0.01576426390261496
0.064343163538874,0.008097165991902834,0.0186797962411636
0.34048257372654156,0.020242914979757085,0.02689534181194964
0.34584450402144773,0.0,0.016793277389101604
0.08847184986595175,0.016194331983805668,0.021294951504995212
0.010723860589812333,0.004048582995951417,0.0198557562787495
0.05630026809651474,0.048582995951417005,0.028041595388485975
0.4128686327077748,0.0,0.016229947037573387
0.28418230563002683,0.012145748987854251,0.01723658377107489
0.005361930294906166,0.0,0.01621722576540388
0.8954423592493298,0.0,0.015510895628657253
0.8605898123324397,0.004048582995951417,0.018331881780971053
0.3967828418230563,0.004048582995951417,0.0228964574780906
0.026809651474530828,0.016194331983805668,0.017230487427348232
0.04289544235924933,0.02834008097165992,0.029143870716635774
0.026809651474530828,0.016194331983805668,0.019168913298539536
0.04825737265415549,0.0,0.017526741541279027
0.0777479892761394,0.0,0.01543224222288902
0.026809651474530828,0.0,0.01597287867060239
0.0,0.04453441295546559,0.028560172234043918
0.01876675603217158,0.03643724696356275,0.032248988773389206
0.868632707774799,0.004048582995951417,0.0153267719525197
0.9597855227882037,0.0,0.014307695858697322
0.15281501340482573,0.0,0.017294446178006538
0.016085790884718495,0.020242914979757085,0.02829975616387042
0.40214477211796246,0.012145748987854251,0.0207746479493644
0.02412868632707775,0.020242914979757085,0.025632059579250084
0.8820375335120644,0.0,0.01590521982693079
0.010723860589812333,0.004048582995951417,0.01726058151718966
0.029490616621983913,0.024291497975708502,0.021872624121822563
0.064343163538874,0.020242914979757085,0.019800853946228485
0.10991957104557641,0.048582995951417005,0.07708840737953597
0.13672922252010725,0.032388663967611336,0.01883981645424315
0.0,0.012145748987854251,0.018149625770830687
0.03753351206434316,0.10526315789473685,0.06330760476593122
0.00804289544235925,0.1214574898785425,0.05841160645176409
0.00804289544235925,0.07692307692307693,0.04407945474019796
0.01876675603217158,0.024291497975708502,0.02315645068049115
0.07238605898123324,0.020242914979757085,0.025198373439111355
0.9946380697050938,0.0,0.015423291521694965
0.30294906166219837,0.0,0.03228398108160061
0.06702412868632708,0.004048582995951417,0.019505621762748976
0.5495978552278821,0.0,0.01648000284730967
0.07238605898123324,0.020242914979757085,0.018759224904515575
0.32171581769436997,0.020242914979757085,0.018037389616094204
0.18498659517426275,0.004048582995951417,0.01817379971185085
0.016085790884718495,0.012145748987854251,0.017160432332963264
0.05361930294906166,0.016194331983805668,0.018418182045633422
0.01876675603217158,0.020242914979757085,0.03226347199461266
0.21179624664879357,0.004048582995951417,0.01792022000400667
0.05093833780160858,0.0,0.01588090492998631
0.16890080428954424,0.004048582995951417,0.016077186054596106
0.016085790884718495,0.03643724696356275,0.022935185118296376
0.03753351206434316,0.05263157894736842,0.0391218586871048
0.7801608579088471,0.0,0.017235561840623602
0.0777479892761394,0.06072874493927126,0.024328816342006995
0.005361930294906166,0.10121457489878542,0.047860632648951205
0.257372654155496,0.012145748987854251,0.019093184728200856
0.058981233243967826,0.06477732793522267,0.030056243175751063
0.0,0.0,0.018099374983812092
0.021447721179624665,0.016194331983805668,0.031702714088703204
0.28150134048257375,0.0,0.016356137828817133
0.00804289544235925,0.004048582995951417,0.01882156266204425
0.40214477211796246,0.008097165991902834,0.01856604481024073
0.18766756032171583,0.0,0.015948739968563302
0.010723860589812333,0.008097165991902834,0.017252053683768552
0.005361930294906166,0.11336032388663968,0.03524218782623587
0.08310991957104558,0.024291497975708502,0.024373428892052955
0.225201072386059,0.020242914979757085,0.018295938020270516
0.00804289544235925,0.016194331983805668,0.017664244045449123
0.010723860589812333,0.012145748987854251,0.01874375499182191
0.9919571045576407,0.0,0.016616694854914946
0.07238605898123324,0.024291497975708502,0.024303373797667987
0.026809651474530828,0.032388663967611336,0.029020463804897267
0.18766756032171583,0.012145748987854251,0.018056312948933603
0.30294906166219837,0.0,0.016705532326214998
0.06166219839142091,0.05263157894736842,0.08133523318426655
0.47989276139410186,0.0,0.015941727411328592
0.6246648793565683,0.0,0.01646217192288372
0.9436997319034852,0.0,0.01549820959546883
0.8418230563002681,0.004048582995951417,0.017856296492329442
0.8900804289544236,0.0,0.015933763401604746
0.9946380697050938,0.0,0.015656608815418745
0.2064343163538874,0.004048582995951417,0.018679020983579868
0.16890080428954424,0.0,0.016615990075293366
0.35656836461126007,0.004048582995951417,0.017034734887454623
0.13672922252010725,0.03643724696356275,0.047248496308628624
0.002680965147453083,0.04048582995951418,0.02989548294406886
0.0,0.902834008097166,0.11755628942691372
0.00804289544235925,0.02834008097165992,0.028740313905319552
0.34316353887399464,0.0,0.01608134425436342
0.21447721179624665,0.0,0.030497259023954226
0.00804289544235925,0.04048582995951418,0.08919564030373886
0.6300268096514745,0.016194331983805668,0.025501569632314706
0.6675603217158177,0.012145748987854251,0.02287302355567309
0.23056300268096516,0.0,0.015504129744290093
0.040214477211796246,0.07287449392712551,0.030007155275108076
0.3109919571045576,0.004048582995951417,0.024946449963377887
0.13672922252010725,0.008097165991902834,0.020505809762713035
0.01876675603217158,0.004048582995951417,0.021799362280159412
0.3672922252010724,0.004048582995951417,0.01685025882150628
0.8471849865951743,0.0,0.02107823177135962
0.00804289544235925,0.024291497975708502,0.03973991517624864
0.6380697050938338,0.0,0.019139101120546738
0.5630026809651475,0.0,0.01987154334227287
0.1581769436997319,0.0,0.018254144588710875
0.04289544235924933,0.020242914979757085,0.019870803323670215
0.05093833780160858,0.024291497975708502,0.01794319581967015
0.05361930294906166,0.04453441295546559,0.028742075854373498
0.05361930294906166,0.016194331983805668,0.01760310441327713
0.010723860589812333,0.020242914979757085,0.023120119290998747
0.002680965147453083,0.02834008097165992,0.020761045702667923
0.021447721179624665,0.004048582995951417,0.017133368795494625
0.005361930294906166,0.004048582995951417,0.01618646213492195
0.02412868632707775,0.008097165991902834,0.01674306184106409
0.17158176943699732,0.0,0.015432841285567362
0.5120643431635389,0.0,0.01625415621757463
1.0,0.0,0.01578787401993786
0.6863270777479893,0.0,0.016520633392493708
0.8954423592493298,0.004048582995951417,0.01703138718425212
0.13941018766756033,0.004048582995951417,0.018141168415371736
0.04825737265415549,0.0,0.01662613890184411
0.9624664879356568,0.008097165991902834,0.015793441778948338
0.02412868632707775,0.008097165991902834,0.03969554929907023
0.4906166219839142,0.004048582995951417,0.016563061125712774
0.09651474530831099,0.008097165991902834,0.016813504564240925
0.4477211796246649,0.004048582995951417,0.01681600653189753
0.6970509383378016,0.008097165991902834,0.016923450185207273
0.11796246648793565,0.0,0.01591839920585432
0.2707774798927614,0.0,0.01555290049410337
0.3941018766756032,0.004048582995951417,0.018856695926179973
0.2546916890080429,0.004048582995951417,0.017125545741695097
0.7506702412868633,0.0,0.01569427928619215
0.4745308310991957,0.004048582995951417,0.020458025704369966
0.005361930294906166,0.012145748987854251,0.018429881387351636
0.5710455764075067,0.0,0.015435907076921232
0.18766756032171583,0.008097165991902834,0.01834756312755119
0.19839142091152814,0.016194331983805668,0.02130946996519974
0.1581769436997319,0.0,0.016508581660964704
0.005361930294906166,0.02834008097165992,0.020282676534521073
0.013404825737265416,0.008097165991902834,0.0166249760154685
0.005361930294906166,0.020242914979757085,0.018699001485851637
0.8605898123324397,0.008097165991902834,0.01600089366056016
0.09919571045576407,0.024291497975708502,0.038889845235680946
0.6997319034852547,0.0,0.01586698553246012
0.08310991957104558,0.004048582995951417,0.016458929936624452
0.38605898123324395,0.0,0.01657997583663067
0.7560321715817695,0.0,0.016209966535301615
0.1554959785522788,0.012145748987854251,0.024316623654553674
0.4611260053619303,0.0,0.015581725980625958
0.08847184986595175,0.004048582995951417,0.017516451758803973
0.005361930294906166,0.06072874493927126,0.034785279197566105
0.3833780160857909,0.020242914979757085,0.024673982161675385
0.010723860589812333,0.10121457489878542,0.028769209869804295
0.18498659517426275,0.004048582995951417,0.01905237798811142
0.1742627345844504,0.032388663967611336,0.02103199822818403
0.07506702412868632,0.004048582995951417,0.01625782107160684
0.7131367292225201,0.012145748987854251,0.01635694832538195
0.05630026809651474,0.0,0.018180389401312613
0.08042895442359249,0.004048582995951417,0.01881240052696372
0.257372654155496,0.0,0.015585531790582486
0.774798927613941,0.004048582995951417,0.016165459702198893
0.2868632707774799,0.032388663967611336,0.021740090313984606
0.20911528150134048,0.016194331983805668,0.01965200449015097
0.9973190348525469,0.0,0.015243431762267966
0.01876675603217158,0.02834008097165992,0.022730235204341157
0.5630026809651475,0.004048582995951417,0.019008012110933014
0.13672922252010725,0.004048582995951417,0.016885920670358184
0.3672922252010724,0.0,0.01562760713399076
0.06702412868632708,0.008097165991902834,0.02056441218824734
0.7560321715817695,0.0,0.01707945315444382
0.06702412868632708,0.03643724696356275,0.02915620436001341
0.4959785522788204,0.020242914979757085,0.020772286937632112
0.9785522788203753,0.0,0.01505666516254949
0.2225201072386059,0.004048582995951417,0.016450507820146582
0.8739946380697051,0.004048582995951417,0.01722340439215136
0.7533512064343164,0.0,0.016427109136710152
0.38069705093833783,0.004048582995951417,0.0163186787919302
0.15281501340482573,0.004048582995951417,0.022925247725632113
0.00804289544235925,0.04453441295546559,0.020521068241520224
0.045576407506702415,0.008097165991902834,0.01807502484788653
0.11796246648793565,0.012145748987854251,0.017056371621837103
0.7372654155495979,0.0,0.016159292880510077
0.021447721179624665,0.004048582995951417,0.020264775132132963
0.064343163538874,0.012145748987854251,0.017588127846318573
0.23324396782841822,0.0,0.016198231954602325
0.16621983914209115,0.012145748987854251,0.01919079670578957
0.17962466487935658,0.008097165991902834,0.01987027473895403
0.5710455764075067,0.012145748987854251,0.016214864753671593
0.06166219839142091,0.0,0.01644990875746824
0.4959785522788204,0.008097165991902834,0.016275581518070636
0.08042895442359249,0.0,0.015772157434376648
0.10991957104557641,0.008097165991902834,0.016333021057229336
0.546916890080429,0.004048582995951417,0.01587209518471657
0.021447721179624665,0.14170040485829957,0.0725243955061137
0.707774798927614,0.0,0.015597865433960122
0.045576407506702415,0.004048582995951417,0.016904879242178664
0.029490616621983913,0.016194331983805668,0.025398284178772282
0.1554959785522788,0.012145748987854251,0.015976050178899494
0.10455764075067024,0.02834008097165992,0.022610951253388887
0.058981233243967826,0.02834008097165992,0.025945298882060944
0.005361930294906166,0.016194331983805668,0.02096694706911227
0.010723860589812333,0.016194331983805668,0.023861230302070303
0.3967828418230563,0.004048582995951417,0.016390636791293434
0.3699731903485255,0.016194331983805668,0.025618668766440082
0.34048257372654156,0.0,0.017202366720447223
0.01876675603217158,0.02834008097165992,0.019695313197897007
0.04289544235924933,0.0,0.015687901030616857
0.00804289544235925,0.19838056680161942,0.07286494501926075
0.4289544235924933,0.0,0.016537689059335923
0.16890080428954424,0.0,0.01573279549251145
0.23324396782841822,0.016194331983805668,0.018386220289794808
0.010723860589812333,0.004048582995951417,0.017554932726142194
0.09115281501340483,0.016194331983805668,0.022377915871513738
0.32439678284182305,0.004048582995951417,0.015479532935496981
0.2064343163538874,0.012145748987854251,0.01655361707878361
0.05630026809651474,0.07692307692307693,0.13302870408823275
0.06166219839142091,0.012145748987854251,0.017245640189212184
0.002680965147453083,0.02834008097165992,0.022708281319128967
0.04289544235924933,0.016194331983805668,0.01867852763784476
0.03753351206434316,0.012145748987854251,0.020410065451121506
0.06702412868632708,0.0,0.01551138897439236
0.16890080428954424,0.02834008097165992,0.05592225435038436
0.12064343163538874,0.012145748987854251,0.01819712791732512
0.3485254691689008,0.008097165991902834,0.01751916516034705
0.8042895442359249,0.0,0.015095956626452528
0.09383378016085792,0.004048582995951417,0.017239402889561207
0.7694369973190349,0.0,0.016740559873407484
0.3833780160857909,0.04048582995951418,0.020068317812617774
0.040214477211796246,0.02834008097165992,0.022346200788542676
0.08042895442359249,0.03643724696356275,0.029708751583331465
0.002680965147453083,0.008097165991902834,0.021603715457209037
0.021447721179624665,0.02834008097165992,0.01878131974565208
0.013404825737265416,0.016194331983805668,0.019982158503879723
0.02412868632707775,0.0,0.016271529035246556
0.0,0.05263157894736842,0.03179222110064376
0.8176943699731903,0.0,0.015489998912877431
0.00804289544235925,0.04453441295546559,0.029130902771598716
0.016085790884718495,0.004048582995951417,0.01604790246131949
0.01876675603217158,0.032388663967611336,0.021596773377936484
0.2359249329758713,0.0,0.01782930343282296
0.02412868632707775,0.0,0.01567362924327988
0.005361930294906166,0.012145748987854251,0.019319348508765606
0.2975871313672922,0.0,0.015588245192125566
0.016085790884718495,0.012145748987854251,0.01670281892467192
0.00804289544235925,0.35627530364372473,0.05362629377716594
0.5281501340482574,0.0,0.015619431690380443
0.5656836461126006,0.0,0.01771192238684895
0.4155495978552279,0.0,0.015247449006110966
0.4155495978552279,0.04453441295546559,0.04010086805944041
0.0777479892761394,0.004048582995951417,0.0164208365980781
0.6407506702412868,0.004048582995951417,0.016438385610655422
0.04825737265415549,0.0,0.015452751309876974
0.0,0.008097165991902834,0.019392892262277393
0.19571045576407506,0.008097165991902834,0.01702969571316033
0.7801608579088471,0.0,0.0169955843794759
0.005361930294906166,0.07287449392712551,0.039263766063909765
0.08042895442359249,0.008097165991902834,0.016552207519540455
0.058981233243967826,0.004048582995951417,0.01688437015519071
0.058981233243967826,0.012145748987854251,0.016570743223587984
0.00804289544235925,0.016194331983805668,0.018288502595262858
0.2064343163538874,0.004048582995951417,0.015816488072573975
0.05630026809651474,0.024291497975708502,0.019330589743729795
0.5227882037533512,0.008097165991902834,0.01671564591378466
0.28418230563002683,0.008097165991902834,0.016993928147365188
0.00804289544235925,0.056680161943319846,0.04963604299367125
0.8498659517426274,0.0,0.01553538672050713
0.28150134048257375,0.008097165991902834,0.015634408257339
0.029490616621983913,0.08502024291497977,0.03489032660016249
0.4638069705093834,0.008097165991902834,0.016761703262054856
0.14745308310991956,0.0,0.015396615613018194
0.8632707774798928,0.004048582995951417,0.015738081339673294
0.9946380697050938,0.0,0.015287304293711267
0.021447721179624665,0.04048582995951418,0.019731186480635387
0.0,0.056680161943319846,0.0319780362478731
0.005361930294906166,0.06072874493927126,0.026968603653612797
0.13941018766756033,0.016194331983805668,0.02690112100484659
0.19302949061662197,0.008097165991902834,0.017892663120802926
0.016085790884718495,0.0,0.015828046458367873
0.040214477211796246,0.11336032388663968,0.04073760120855609
0.00804289544235925,0.04453441295546559,0.024216333514402964
0.16890080428954424,0.004048582995951417,0.017540308548994427
0.0,0.02834008097165992,0.01840806845806376
0.30294906166219837,0.020242914979757085,0.03946635496613269
0.058981233243967826,0.008097165991902834,0.017433816348173817
0.08042895442359249,0.008097165991902834,0.01950523413395711
0.026809651474530828,0.004048582995951417,0.017926457303657647
0.10187667560321716,0.008097165991902834,0.018620806186837428
0.9544235924932976,0.0,0.015780650028816675
0.1447721179624665,0.004048582995951417,0.0173742272311693
0.15281501340482573,0.008097165991902834,0.01823356502376076
0.3672922252010724,0.008097165991902834,0.018213972150280863
0.21179624664879357,0.008097165991902834,0.018310491719456125
0.021447721179624665,0.004048582995951417,0.017494815024421493
0.67828418230563,0.004048582995951417,0.016770935875097544
0.7774798927613941,0.0,0.017084210416889477
0.26273458445040215,0.0,0.016184946858735557
0.08042895442359249,0.004048582995951417,0.017326795562637023
0.08310991957104558,0.06882591093117409,0.025959605908379
0.034852546916890076,0.016194331983805668,0.021473014076387183
0.16890080428954424,0.004048582995951417,0.01742324465385013
0.021447721179624665,0.10931174089068826,0.035141157667482506
0.5656836461126006,0.0,0.01633601637062105
0.16890080428954424,0.012145748987854251,0.019344755814123534
0.064343163538874,0.008097165991902834,0.016065557190840046
0.6675603217158177,0.0,0.01575545415734522
0.67828418230563,0.0,0.016192875629478323
0.19034852546916892,0.0,0.015985247552961105
